component,spcd,n,sigma,rmse,sd_pe_pct,fi
TT_WDBK_DW_ADJ,351,4,20.6143491988438,167.979354080432,31.8129876427746,0.674948502979205
TT_WDBK_DW_ADJ,352,2,0.709969879325212,0.552226967719957,23.2785459151224,-0.505948759887303
TT_WDBK_DW_ADJ,370,38,12.6665731507398,166.739160604161,19.5976298499618,0.97295915161097
TT_WDBK_DW_ADJ,371,126,18.3943672744821,366.561694104896,19.7659421270759,0.948740565733652
TT_WDBK_DW_ADJ,375,148,6.31666628770103,42.9921857060462,19.5274287424345,0.981428710444888
TT_WDBK_DW_ADJ,379,3,1.77136438814221,3.08295715669827,15.7580408555567,0.747948701225776
TT_WDBK_DW_ADJ,391,60,2.91635494405996,16.1749956976849,18.2846734926062,0.959314049612647
TT_WDBK_DW_ADJ,400,215,13.8874439160546,230.648812502043,25.3180677283264,0.976409180356158
TT_WDBK_DW_ADJ,402,6,18.4671951922699,428.359502750942,6.15396801583314,0.985401829164877
TT_WDBK_DW_ADJ,403,8,3.72302545153303,24.537830840452,18.621284035596,0.993946918480615
TT_WDBK_DW_ADJ,460,14,1.06000283750748,3.08281983653375,15.2009777909958,0.992596513543786
TT_WDBK_DW_ADJ,461,111,10.7075460951997,161.82575994861,20.614687140006,0.970421159312343
TT_WDBK_DW_ADJ,462,10,10.8954335899633,208.543057371259,9.42526613018846,0.980298496842061
TT_WDBK_DW_ADJ,471,19,2.86274873694526,16.1958122581779,19.9477716161191,0.955237300422931
TT_WDBK_DW_ADJ,491,56,1.28106764965512,3.40245011953586,22.3745804222034,0.960366565754186
TT_WDBK_DW_ADJ,521,7,3.15679016501631,21.4405290731725,22.0951489462454,0.992229111633471
TT_WDBK_DW_ADJ,531,116,18.1093846634031,285.22442797935,28.4834173202781,0.986209185150158
TT_WDBK_DW_ADJ,540,271,9.28762974134409,137.65130868757,21.0219450395804,0.961106666449262
TT_WDBK_DW_ADJ,541,117,13.6207995936675,198.095240670709,21.9936332821769,0.956658580829462
TT_WDBK_DW_ADJ,543,44,4.291362734441,38.4331809072928,18.7622497627817,0.975829542884202
TT_WDBK_DW_ADJ,544,93,17.4613759755995,405.25751139276,21.1933388796227,0.892785458934327
TT_WDBK_DW_ADJ,591,13,2.448328009623,9.86075621945028,19.0337041809672,0.980393121245107
TT_WDBK_DW_ADJ,602,8,1.79790332807701,12.4805403321263,10.5608323310493,0.99859990525791
TT_WDBK_DW_ADJ,611,773,8.23537643715689,138.336406719163,17.7224418316769,0.979041310321351
TT_WDBK_DW_ADJ,621,232,8.94132017479851,150.901453165099,15.7012429819611,0.988588947104216
TT_WDBK_DW_ADJ,653,8,5.62432814877164,46.682891821141,17.7864011683281,0.978129430680789
TT_WDBK_DW_ADJ,680,4,1.28219001388054,3.65735632485656,13.5108810033706,0.966262133285441
TT_WDBK_DW_ADJ,691,150,2.04737604235607,17.1438542372869,14.8469768664701,0.99116014995546
TT_WDBK_DW_ADJ,693,32,7.66712487521645,111.026213036869,21.5749122753658,0.973688539229711
TT_WDBK_DW_ADJ,694,142,15.4131598317301,223.568433858356,25.7282888857442,0.90641139924275
TT_WDBK_DW_ADJ,701,5,2.42458850469943,10.1786952912971,16.7688516453525,0.939898693706352
TT_WDBK_DW_ADJ,711,26,4.38584255415612,59.4679529804705,28.528534512558,0.962319712952334
TT_WDBK_DW_ADJ,721,1,inf,0.738439969417882,,-inf
TT_WDBK_DW_ADJ,731,40,12.8177822556723,211.476673578578,18.3954211310681,0.94586284060108
TT_WDBK_DW_ADJ,740,132,2.67693033549076,36.3818972380765,14.7381254671426,0.991698238735805
TT_WDBK_DW_ADJ,741,101,7.58273254007718,98.3576181938023,20.9175945521612,0.977620664293995
TT_WDBK_DW_ADJ,742,30,11.761388405582,264.605537206538,12.8292743667029,0.958494398907824
TT_WDBK_DW_ADJ,743,81,7.94447664859342,112.25428085683,11.2945443434368,0.963084895217116
TT_WDBK_DW_ADJ,746,398,6.45105755529102,83.6338645201587,15.4293160097382,0.978414933136795
TT_WDBK_DW_ADJ,762,145,12.7418701767013,208.017785065685,19.5698054163253,0.963000776359277
TT_WDBK_DW_ADJ,800,2,4.24340044923495,18.1236228817023,4.38527297992239,0.967585969400624
TT_WDBK_DW_ADJ,802,423,12.8249775476215,247.884189770012,15.9408416227585,0.985508729042867
TT_WDBK_DW_ADJ,804,1,inf,39.980358420132,,-inf
TT_WDBK_DW_ADJ,806,124,11.9496585928582,188.203790349413,12.252032302646,0.982046509763939
TT_WDBK_DW_ADJ,812,82,11.7246002284196,171.623893748562,12.4498442162337,0.977309526087413
TT_WDBK_DW_ADJ,813,17,3.42501293751245,27.2200170831914,8.93401260405736,0.975811301255987
TT_WDBK_DW_ADJ,819,32,3.77818955631277,19.9571240619491,17.8395997235236,0.922527175257821
TT_WDBK_DW_ADJ,820,48,8.73161926894812,119.76289603782,15.0528277689657,0.967587422200423
TT_WDBK_DW_ADJ,822,90,26.2232269813064,681.772100865891,18.3793109166028,0.950132167486359
TT_WDBK_DW_ADJ,823,9,3.988207015947,26.7942765001005,19.0577231060808,0.975897931303126
TT_WDBK_DW_ADJ,824,25,2.17415438273448,10.2792414073216,12.5130972807749,0.971132213087822
TT_WDBK_DW_ADJ,825,1,inf,1.84375710277749,,-inf
TT_WDBK_DW_ADJ,827,197,11.0361367122431,154.437413804313,18.1837237136801,0.9740816498928
TT_WDBK_DW_ADJ,828,58,25.5386090378047,652.022303844559,12.9855765180495,0.980457239127353
TT_WDBK_DW_ADJ,830,4,7.57769077514601,37.0307148490315,8.31362916210592,0.420265842234437
TT_WDBK_DW_ADJ,831,99,21.6392520677612,567.218047245151,18.7423175080941,0.973218029018645
TT_WDBK_DW_ADJ,832,124,12.8241905647936,242.581387364648,14.109716044312,0.981827512807966
TT_WDBK_DW_ADJ,833,168,14.7977081192712,276.592275379388,18.8816103168325,0.976717687369185
TT_WDBK_DW_ADJ,835,28,12.7056240396204,218.102634255093,15.7465609528997,0.921391001580157
TT_WDBK_DW_ADJ,837,66,7.43049956362363,107.483981764717,13.1657353727092,0.992164244117171
TT_WDBK_DW_ADJ,840,31,1.86178824137275,8.89343398822323,14.2405241521301,0.983852243213966
TT_WDBK_DW_ADJ,842,32,3.05637813352551,15.766514016597,15.9415627230089,0.96078462383444
TT_WDBK_DW_ADJ,854,15,12.5209257276496,89.1516806210582,64.9963387621728,0.0499566765935345
TT_WDBK_DW_ADJ,901,19,14.8926991960698,205.838526646164,16.2818412198656,0.918654153003376
TT_WDBK_DW_ADJ,920,7,1.28946794500323,11.0556674744241,8.38797325465732,0.993818617064029
TT_WDBK_DW_ADJ,922,6,9.89206951696035,175.128293504803,10.6795594340337,0.960409537397591
TT_WDBK_DW_ADJ,931,4,5.07834901501869,10.3866467230383,29.4586494727315,0.995694336426721
TT_WDBK_DW_ADJ,935,2,14.0407774940446,81.274301179653,23.6780058795251,0.745767951170226
TT_WDBK_DW_ADJ,950,98,7.57310304292306,112.340493271604,20.5922049292612,0.974083551090832
TT_WDBK_DW_ADJ,951,43,17.9135834862604,452.533294193454,26.3422351400305,0.905821373675786
TT_WDBK_DW_ADJ,970,55,7.74987645286423,80.4207398412665,25.165780162738,0.849046214513712
TT_WDBK_DW_ADJ,972,105,7.26368034518952,85.5259892997828,19.9026544148474,0.9769351588966
TT_WDBK_DW_ADJ,999,44,2.01389713653762,11.9858762796018,25.1376618925774,0.99076335996381
TT_WDBK_DW_ADJ,6026,1,inf,5.50519042464184,,-inf
TT_WDBK_DW_ADJ,6114,1,inf,122.739900127879,,-inf
TT_WDBK_DW_ADJ,6255,3,2.99352938991144,5.02354812758423,20.1335589598049,0.839054890569474
TT_WDBK_DW_ADJ,6284,11,29.8877582886767,231.483515120588,19.8980924840787,0.884193438475394
TT_WDBK_DW_ADJ,7084,2,8.55151476126157,11.5383456209236,37.7591859258019,-23.9495735964255
TT_WDBK_DW_ADJ,7298,2,4.28818188144315,9.43828607444235,42.8285954700579,0.404915928193352
TT_WDBK_DW_ADJ,7317,1,inf,10.4059127627754,,-inf
TT_WDBK_DW_ADJ,7514,4,7.28416696779285,12.6690034200643,44.7609260453782,0.210323748367261
TT_WDBK_DW_ADJ,7565,8,3.71517140157628,5.34598807755769,12.0371759916901,-1.71520403086193
TT_WDBK_DW_ADJ,7717,7,6.40828953342817,9.47439184168878,9.87621589250483,-1.20865873021337
TT_WDBK_DW_ADJ,8211,1,inf,0.982998099517292,,-inf
TT_WDBK_DW_ADJ,8664,1,inf,29.8267087564771,,-inf
