intercept,logagbt
-2.723715858772928,0.9714608481252421
-2.806227495243481,0.9798762312612168
-2.718591384932213,0.9700549270663092
-2.7379768984816777,0.9733582217817573
-2.7907130508287272,0.9784701937562292
-2.7569730699499577,0.9744194952652642
-2.74112694705101,0.9743813058083651
-2.7817100107510764,0.9772631437013287
-2.7779694094390757,0.9773072956056275
-2.7429450925653147,0.9737289583768205
-2.778081460783945,0.9780627952840414
-2.7633422549070694,0.9751790217316464
-2.753890172894217,0.9741183864235547
-2.7794267881896695,0.9774446300000982
-2.7579549321112715,0.9755733827324605
-2.7543044205099148,0.9747845584730199
-2.753673368601642,0.9743898572888304
-2.799126893676946,0.9807698289794533
-2.7566911699723273,0.9753886752317664
-2.756959341304032,0.9738345260321677
-2.7654556883140886,0.9767192710420616
-2.7533287486217355,0.9747316060066112
-2.7644406793703884,0.9767345285213244
-2.7602746534896654,0.9769997992745368
-2.784871891416905,0.9804959957808252
-2.749409070886556,0.9745704542004723
-2.7817919525964587,0.97841861899288
-2.748362925623397,0.9743445404528027
-2.772192674795472,0.9777096141195011
-2.7983603645267543,0.980098652166832
-2.7740349528474617,0.9778729275836968
-2.752037484971795,0.9752995434642714
-2.785103715004949,0.978552562424172
-2.7699522982265816,0.9766167921961701
-2.769848116866226,0.9767167005059472
-2.782247477691001,0.978481727988762
-2.80680130935963,0.9817957738432558
-2.7512853697112423,0.9749862973984006
-2.7525841953440553,0.9738983004431618
-2.787041466009525,0.9801842092203519
-2.7611266339359903,0.9762119133826278
-2.7770065930838013,0.9770867588370484
-2.7805206916282423,0.9769629486910238
-2.749801441843084,0.9737270316775029
-2.7746706876180394,0.9787317436050771
-2.753152628764151,0.9756759936641981
-2.772362022314413,0.9769184416445518
-2.7251086733426146,0.9702739603121512
-2.7983233933033533,0.9797866959854757
-2.758688388798587,0.975284405434087
-2.753799861469542,0.9746975609567353
-2.7562446714999673,0.9751647189187604
-2.7729715306174882,0.976726967429005
-2.748797287720535,0.9756947138748188
-2.772751636212368,0.9770515238050653
-2.7615519400707034,0.9749478196112512
-2.745437628928872,0.972199869700136
-2.7759358959396203,0.9761718639949103
-2.778207112674158,0.9780805526323237
-2.76425337647073,0.9776956377192649
-2.7867956123420137,0.9795756587946397
-2.7381960657178532,0.9732152274035079
-2.757621375431899,0.975777420345206
-2.759076226923577,0.9760048371117662
-2.726756440222864,0.9721201271084101
-2.775491177479351,0.9778735882883673
-2.7472565427797617,0.9738779321205033
-2.73475175486003,0.9735416173720237
-2.7564812947944692,0.9750213985546774
-2.7672608441296243,0.9774264502416171
-2.7688920124046734,0.9753666986439652
-2.7578608431823985,0.9755808113608212
-2.755914725998884,0.9739907745578663
-2.743444806272955,0.973689230563943
-2.7956438077397445,0.9793379975162316
-2.759203913939305,0.9743734907199627
